[DEBUG] 2021-03-07 18:05:18.634 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cfg.beanvalidation.BeanValidationIntegrator].
[DEBUG] 2021-03-07 18:05:18.634 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.secure.spi.JaccIntegrator].
[DEBUG] 2021-03-07 18:05:18.650 [main] IntegratorServiceImpl - Adding Integrator [org.hibernate.cache.internal.CollectionCacheInvalidator].
[INFO ] 2021-03-07 18:05:18.775 [main] Version - HHH000412: Hibernate Core {5.4.4.Final}
[DEBUG] 2021-03-07 18:05:18.775 [main] Environment - HHH000206: hibernate.properties not found
[DEBUG] 2021-03-07 18:05:19.036 [main] LocalXmlResourceResolver - Interpreting public/system identifier : [null] - [http://www.hibernate.org/dtd/hibernate-configuration-3.0.dtd]
[DEBUG] 2021-03-07 18:05:19.037 [main] LocalXmlResourceResolver - Recognized hibernate-configuration identifier; attempting to resolve on classpath under org/hibernate/
[DEBUG] 2021-03-07 18:05:19.044 [main] JaxbCfgProcessor - cfg.xml document did not define namespaces; wrapping in custom event reader to introduce namespace information
[DEBUG] 2021-03-07 18:05:19.372 [main] ServiceBinding - Overriding existing service binding [org.hibernate.secure.spi.JaccService]
[DEBUG] 2021-03-07 18:05:19.403 [main] RegionFactoryInitiator - Cannot default RegionFactory based on registered strategies as `[]` RegionFactory strategies were registered
[DEBUG] 2021-03-07 18:05:19.403 [main] RegionFactoryInitiator - Cache region factory : org.hibernate.cache.internal.NoCachingRegionFactory
[INFO ] 2021-03-07 18:05:19.434 [main] Version - HCANN000001: Hibernate Commons Annotations {5.1.0.Final}
[DEBUG] 2021-03-07 18:05:19.481 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@43e9089
[DEBUG] 2021-03-07 18:05:19.481 [main] BasicTypeRegistry - Adding type registration boolean -> org.hibernate.type.BooleanType@43e9089
[DEBUG] 2021-03-07 18:05:19.481 [main] BasicTypeRegistry - Adding type registration java.lang.Boolean -> org.hibernate.type.BooleanType@43e9089
[DEBUG] 2021-03-07 18:05:19.497 [main] BasicTypeRegistry - Adding type registration numeric_boolean -> org.hibernate.type.NumericBooleanType@a66e580
[DEBUG] 2021-03-07 18:05:19.497 [main] BasicTypeRegistry - Adding type registration true_false -> org.hibernate.type.TrueFalseType@2f5ac102
[DEBUG] 2021-03-07 18:05:19.497 [main] BasicTypeRegistry - Adding type registration yes_no -> org.hibernate.type.YesNoType@80bfdc6
[DEBUG] 2021-03-07 18:05:19.497 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@68a4dcc6
[DEBUG] 2021-03-07 18:05:19.497 [main] BasicTypeRegistry - Adding type registration byte -> org.hibernate.type.ByteType@68a4dcc6
[DEBUG] 2021-03-07 18:05:19.497 [main] BasicTypeRegistry - Adding type registration java.lang.Byte -> org.hibernate.type.ByteType@68a4dcc6
